ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,BCO Location Code
30Q076,Q076,P.S. 076 William Hallet,343000010076,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,Q076,36-36 10 Street,Queens,NY,11106,4003540001,3900,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Timothy Miller,Principal,718-361-7464,718-361-8014,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q078,Q078,P.S./I.S. 78Q,343000010078,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05",Aug 29 1997,Open,Q868,48-09 CENTER BOULEVARD,QUEENS,NY,11109,4000180001,100,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,Deana Rombone,Principal,718-392-5402,718-392-5434,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q084,Q084,P.S. 084 Steinway,343000010084,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1904,Open,Q084,22-45 41 STREET,QUEENS,NY,11105,4007940017,11900,401,22,QN72,Steinway,Sandro Grancaric,Principal,718-278-1915,718-932-4649,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q085,Q085,P.S. 085 Judge Charles Vallone,343000010085,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1908,Open,Q085,23-70 31 STREET,QUEENS,NY,11105,4008420031,11500,401,22,QN72,Steinway,Sabrina Parada,I.A. Principal,718-278-3630,718-278-8312,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q092,Q092,P.S. 092 Harry T. Stewart Sr.,343000010092,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1913,Open,Q292,99-01 34 AVENUE,QUEENS,NY,11368,4017140018,37700,403,21,QN26,North Corona,Daisy Morales,Principal,718-533-1013,718-533-1083,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q111,Q111,P.S. 111 Jacob Blackwell,343000010111,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1950,Open,Q111,37-15 13 STREET,QUEENS,NY,11101,4003630001,4300,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Tiana Hamm,Principal,718-786-2073,718-729-7102,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q112,Q112,P.S. 112 Dutch Kills,343000010112,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1952,Open,Q112,25-05 37 AVENUE,QUEENS,NY,11101,4003440001,3300,401,26,QN68,Queensbridge-Ravenswood-Long Island City,DOV WITKES,Principal,718-784-5250,718-784-5681,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q122,Q122,P.S. 122 Mamie Fay,343000010122,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,Q122,21-21 DITMARS BOULEVARD,QUEENS,NY,11105,4008800001,10300,401,22,QN72,Steinway,Michael Pascarelli,I.A. Principal,718-721-6410,718-726-0016,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q126,Q126,Albert Shanker School for Visual and Performing Arts,343000010126,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1925,Open,Q126,31-51 21 STREET,QUEENS,NY,11106,4005530001,7700,401,22,QN70,Astoria,ALEXANDER ANGUEIRA,Principal,718-274-8316,718-278-6512,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q127,Q127,P.S. 127 Aerospace Science Magnet School,343000010127,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1927,Open,Q127,98-01 25 AVENUE,QUEENS,NY,11369,4011090016,35700,403,21,QN27,East Elmhurst,Carmen Montas,Principal,718-446-4700,718-397-7645,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q141,Q141,I.S. 141 The Steinway,343000010141,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1930,Open,Q141,37-11 21 AVENUE,QUEENS,NY,11105,4008100001,12301,401,22,QN72,Steinway,Vanessa Williams,Principal,718-278-6403,718-278-2884,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q145,Q145,I.S. 145 Joseph Pulitzer,343000010145,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1954,Open,Q145,33-34 80 STREET,QUEENS,NY,11372,4012520001,28500,403,25,QN28,Jackson Heights,IVAN RODRIGUEZ,Principal,718-457-1242,718-335-0601,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q148,Q148,P.S. 148 Queens,343000010148,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1929,Open,Q148,89-02 32 AVENUE,QUEENS,NY,11369,4014190001,33900,403,25,QN28,Jackson Heights,YOLANDA HARVEY,Principal,718-898-8181,718-476-2992,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q149,Q149,P.S. 149 Christa McAuliffe,343000010149,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1936,Open,Q149,93-11 34 AVENUE,QUEENS,NY,11372,4014410015,27300,403,25,QN28,Jackson Heights,Onalis Hernandez,Principal,718-898-3630,718-476-1976,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q150,Q150,P.S. 150 Queens,343000010150,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",Jul 1 1932,Open,Q150,40-01 43 AVENUE,QUEENS,NY,11104,4001850001,18101,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,CARMEN PARACHE,Principal,718-784-2252,718-729-7823,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q151,Q151,P.S. 151 Mary D. Carter,343000010151,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1931,Open,Q151,50-05 31 AVENUE,QUEENS,NY,11377,4007520001,16300,401,22,QN70,Astoria,Samantha Maisonet,Principal,718-728-2676,718-545-2028,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q152,Q152,P.S. 152 Gwendoline N. Alleyne School,343000010152,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",Jul 1 1938,Open,Q152,33-52 62 STREET,QUEENS,NY,11377,4011840014,29300,402,26,QN63,Woodside,Lisa Russo,Principal,718-429-3141,718-779-7532,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q166,Q166,P.S. 166 Henry Gradstein,343000010166,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1937,Open,Q166,33-09 35 AVENUE,QUEENS,NY,11106,4006100001,5700,401,26,QN70,Astoria,Jessica Geller,Principal,718-786-6703,718-729-7443,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q171,Q171,P.S. 171 Peter G. Van Alst,343000010171,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1952,Open,Q171,14-14 29 AVENUE,QUEENS,NY,11102,4005370014,8300,401,22,QN71,Old Astoria,Lavrentia Kavourias,Principal,718-932-0909,718-932-6749,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q204,Q204,I.S. 204 Oliver W. Holmes,343000010204,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1957,Open,Q204,36-41 28 STREET,QUEENS,NY,11106,4003430001,5100,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Faye Erstejn Kotzer,Principal,718-937-1463,718-937-7964,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q212,Q212,P.S. 212,343000010212,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2000,Open,Q212,34-25 82 STREET,QUEENS,NY,11372,4014430019,28300,403,25,QN28,Jackson Heights,LAURA CURRY,Principal,718-898-6973,718-898-7068,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q222,Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,343000010222,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",Jul 1 2002,Open,Q222,86-15 37 AVENUE,QUEENS,NY,11372,4014600034,27900,403,25,QN28,Jackson Heights,YVONNE MARRERO,Principal,718-429-2563,718-429-3484,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q227,Q227,I.S. 227 Louis Armstrong,343000011227,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",Jul 1 1979,Open,Q227,32-02 JUNCTION BOULEVARD,QUEENS,NY,11369,4014230001,35300,403,21,QN27,East Elmhurst,Helen Ponella,Principal,718-335-7500,718-779-7186,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q228,Q228,The Ivan Lafayette Early Childhood School of the Arts,343000010228,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",Jul 1 2001,Open,Q228,32-63 93 STREET,QUEENS,NY,11369,4014230057,35300,403,21,QN27,East Elmhurst,Robert Pena Diaz,Principal,718-899-5799,718-899-7323,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q230,Q230,I.S. 230,343000010230,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2000,Open,Q230,73-10 34 AVENUE,JACKSON HEIGHTS,NY,11372,4012600001,28900,403,25,QN28,Jackson Heights,AJITH SATYANARAYANA,Principal,718-335-7648,718-335-7513,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q234,Q234,P.S. 234,343000010234,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2003,Open,Q234,30-15 29 STREET,QUEENS,NY,11102,4005920015,7300,401,22,QN71,Old Astoria,Dora Perry,Principal,718-956-2760,718-956-2765,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q235,Q235,Academy for New Americans,343000010235,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",Jul 1 1999,Open,Q234,30-14 30 STREET,QUEENS,NY,11102,4005920015,7300,401,22,QN71,Old Astoria,Evelyn Mosquea,Principal,718-956-4140,718-956-4145,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q258,Q258,Energy Tech High School,343000011258,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12,13,14",Jul 1 2013,Open,Q204,36-41 28 STREET,QUEENS,NY,11106,4003430001,5100,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Jahira Alonso,I.A. Principal,718-472-0536,718-472-0490,30,30,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
30Q280,Q280,PS280Q: Home of the Lionhearts,343000010280,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,Q280,34-20 94 Street,Queens,NY,11372,4014540018,27300,403,25,QN28,Jackson Heights,BARBARA ANDUJAR,Principal,718-424-9031,718-424-9093,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q286,Q286,"Young Women's Leadership School, Astoria",343000011286,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2006,Open,Q739,23-15 Newtown Avenue,Queens,NY,11102,4005420008,6900,401,22,QN71,Old Astoria,Allison Persad,Principal,718-267-2839,718-728-0218,30,30,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
30Q291,Q291,Hunters Point Community Middle School,343000010291,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2013,Open,Q404,1-50 51 Avenue,Queens,NY,11101,4000060008,100,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,SARAH GOODMAN,Principal,718-609-3300,718-609-3319,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q300,Q300,The 30th Avenue School (G&T Citywide),343000010300,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 2014,Open,Q017,28-37 29 STREET,QUEENS,NY,11102,4005940001,7100,401,22,QN71,Old Astoria,Sonita Ramkishun,I.A. Principal,718-726-0501,718-726-0949,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q301,Q301,Academy for Careers in Television and Film,343000011301,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,Q404,1-50 51 Avenue,Queens,NY,11101,4000060008,100,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,Alexandra Stahl,Principal,718-609-3330,718-609-3339,30,30,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
30Q329,Q329,East Elmhurst Community School,343000010329,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2013,Open,Q329,26-25 97 Street,Queens,NY,11369,4013770016,36100,403,21,QN27,East Elmhurst,RACHEL STAROBA-HALLENB,Principal,718-505-6050,718-505-6055,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q361,Q361,The Woodside Community School,343000010361,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2015,Open,Q339,39-07 57 Street,Queens,NY,11377,4012280048,25700,402,26,QN63,Woodside,NAYEON HWANG,Principal,718-592-3300,718-592-3310,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q367,Q367,Motion Picture Technical High School,343000011367,DOE,General Academic,High school,"09,10,SE","09,10,11,12,SE",Jul 1 2024,Open,Q472,53-16 Northern Boulevard,Queens,NY,11377,4011920048,255,402,26,QN63,Woodside,Kevin Lopez,I.A. Principal,718-957-0335,718-957-0337,30,30,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
30Q384,Q384,Hunters Point Elementary School,343000010384,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2018,Open,Q375,1-35 57 Avenue,Queens,NY,11101,4000060130,1,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,CHRISTINE BRITTON,Principal,718-391-4667,718-391-4669,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q389,Q389,District 30 Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,Q389,96-10 23 AVENUE,QUEENS,NY,11369,4010900001,35700,403,21,QN27,East Elmhurst,Suzan Goldstein,Principal,718-533-5030,718-533-5035,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q398,Q398,The Hector Figueroa School,343000010398,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05,SE",Jul 1 2019,Open,Q398,69-01 34 Avenue,Queens,NY,11377,4012420032,1003,403,25,QN28,Jackson Heights,Jordan Fitzgerald,Principal,929-463-7200,929-463-7205,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q417,Q417,Gotham Tech High School,343000011417,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2022,Open,Q472,53-16 Northern Boulevard,Queens,NY,11377,4011920048,255,402,26,QN63,Woodside,Luis Familia,Principal,718-433-2660,718-433-2556,30,30,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
30Q429,Q429,Sunnyside Middle School,343000010429,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2023,Open,Q429,47-10 Barnett Avenue,Queens,NY,11104,4001250010,16900,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,MARISA CASTELLO,Principal,718-957-0295,718-957-0297,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,LISA HIDALGO,,,,,QFSN
30Q445,Q445,William Cullen Bryant High School,343000011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1939,Open,Q445,48-10 31 AVENUE,QUEENS,NY,11103,4007380002,16300,401,26,QN70,Astoria,CARLYN ST AUBAIN,Principal,718-721-5404,718-728-3478,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q450,Q450,Long Island City High School,343000011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,Q452,14-30 Broadway,Queens,NY,11106,4005290002,4500,401,22,QN70,Astoria,Ryan Dunbar,Principal,718-545-7095,718-545-2980,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q472,Q472,Northwell School of Health Sciences,343000011472,DOE,General Academic,High school,"09,SE","09,10,11,12,SE",Jul 1 2025,Open,Q472,53-16 Northern Boulevard,Queens,NY,11377,4011920048,255,402,26,QN63,Woodside,Erika Hurtado,Principal,,,30,30,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
30Q501,Q501,Frank Sinatra School of the Arts High School,343000011501,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2000,Open,Q570,35-12 35 Avenue,Queens,NY,11106,4006390016,5700,401,26,QN70,Astoria,Gideon Rafel Frankel,Principal,718-361-9920,718-361-9995,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q502,Q502,Information Technology High School,343000011502,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2002,Open,Q725,21-16 44 Road,Queens,NY,11101,4004380026,1900,402,26,QN31,Hunters Point-Sunnyside-West Maspeth,Jean Woods Powell,Principal,718-937-4270,718-937-5236,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q555,Q555,ATLAS,343000011555,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,Q450,28-01 41 AVENUE,QUEENS,NY,11101,4004040001,3300,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Elizabeth Messmann,Principal,718-937-6005,718-937-6316,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q575,Q575,Academy of American Studies,343000011575,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Apr 18 1996,Open,Q575,40-11 28 Street,Queens,NY,11101,4004040001,33,401,26,QN68,Queensbridge-Ravenswood-Long Island City,Shermila Bharat,Principal,929-487-1910,929-487-1911,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
30Q580,Q580,Baccalaureate School for Global Education,343000011580,DOE,General Academic,Secondary School,"07,08,09,10,11,12,SE","07,08,09,10,11,12",Jul 1 2001,Open,Q798,34-12 36 AVENUE,QUEENS,NY,11106,4006340036,5500,401,26,QN68,Queensbridge-Ravenswood-Long Island City,HEATHER PAGE,Principal,718-361-5275,718-361-5395,30,30,HS01,,,HS01,HS Network 01 Superintendent Office,HOA TU,htu@schools.nyc.gov,QFSN
31R001,R001,P.S. 001 Tottenville,353100010001,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1896,Open,R001,58 SUMMIT STREET,STATEN ISLAND,NY,10307,5078980001,24401,503,51,SI11,Charleston-Richmond Valley-Tottenville,GRAZIELLA PIETRANGELO,Principal,718-984-0960,718-984-3389,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R002,R002,I.S. R002 George L. Egbert,353100010002,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1963,Open,R002,333 Midland Avenue,Staten Island,NY,10306,5036960100,11202,502,50,SI45,New Dorp-Midland Beach,Jill Passantino,Principal,718-987-5336,718-987-6937,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R003,R003,P.S. 003 The Margaret Gioiosa School,353100010003,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,R003,80 SOUTH GOFF AVENUE,STATEN ISLAND,NY,10309,5067960044,19800,503,51,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,Joseph Obrien,Principal,718-984-1021,718-984-3628,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R004,R004,P.S. 004 Maurice Wollin,353100010004,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1984,Open,R004,200 NEDRA LANE,STATEN ISLAND,NY,10312,5060250030,17010,503,51,SI48,Arden Heights,Suzanne Dimitri,Principal,718-984-1197,718-984-2324,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R005,R005,P.S. 005 Huguenot,353100010005,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1930,Open,R005,348a Deisius Street,Staten Island,NY,10312,5065660001,17600,503,51,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,Tonianne Cusumano,Principal,718-668-3270,718-984-4761,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R006,R006,P.S. 6 Corporal Allan F. Kivlehan School,353100010006,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2000,Open,R006,555 PAGE AVENUE,STATEN ISLAND,NY,10307,5077600001,24401,503,51,SI11,Charleston-Richmond Valley-Tottenville,Michele Bennett,Principal,718-697-3760,718-697-3761,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R007,R007,I.S. 007 Elias Bernstein,353100010007,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1965,Open,R007,1270 Huguenot Avenue,Staten Island,NY,10312,5065440001,19800,503,51,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,Dina Testa,Principal,718-697-8488,718-967-0809,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R008,R008,P.S. 8 Shirlee Solomon,353100010008,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1917,Open,R008,112 LINDENWOOD ROAD,STATEN ISLAND,NY,10308,5052210001,15601,503,51,SI54,Great Kills,LISA ESPOSITO,Principal,718-356-2800,718-356-2065,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R009,R009,Naples Street Elementary School,353100010009,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2013,Open,R048,1055 Targee Street,Staten Island,NY,10304,5031710001,5000,502,50,SI14,Grasmere-Arrochar-Ft. Wadsworth,DEANNA MARCO,Principal,718-876-4610,718-876-4611,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R010,R010,Fort Hill Collaborative Elementary School,353100010010,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2014,Open,R016,195 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301,5000180015,1100,501,49,SI22,West New Brighton-New Brighton-St. George,Jennifer Gonzalez Funes,Principal,718-420-5115,718-420-5118,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R011,R011,P.S. 11 Thomas Dongan School,353100010011,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1921,Open,R011,85 Garretson Avenue,Staten Island,NY,10304,5033030018,9602,502,50,SI36,Old Town-Dongan Hills-South Beach,ERICA MATTERA,Principal,718-979-1030,718-979-0259,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R013,R013,P.S. 013 M. L. Lindemeyer,353100010013,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1981,Open,R013,191 VERMONT AVENUE,STATEN ISLAND,NY,10305,5028520001,800,501,49,SI37,Stapleton-Rosebank,PAUL MARTUCCIO,Principal,718-447-1462,718-447-8681,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
31R016,R016,P.S. 016 John J. Driscoll,353100010016,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,R016,195 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301,5000180015,1100,501,49,SI22,West New Brighton-New Brighton-St. George,Michele Ramos,Principal,718-447-0124,718-447-5398,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,RODERICK PALTON,,,,,RFSC
